judge_score_id,judge,judge_score,performance_id,season,week,week_theme,couple,primary_dance_style,primary_song,primary_song_artist,total_score,dance_style,music,result,week_title,celeb_name_part,pro_name_part,professional,celebrity,notability,film,era,original_couple,dance_chosen_by,tv_show,disney_film,film_theme,trio_partner,james_bond_film,dynamic_duo,professionals,icon,film_series,icons,mentor,horror_film_show,trio_dance_partner,villain,cirque_du_soleil_show,genre,broadway_show,television_show,musical,guest_judge,michael_jackson_theme
8519,Len Goodman,10.0,2753,30,10,Finale,JoJo & Jenna,Tango,"""I Love It""",Icona Pop feat. Charli XCX,40,Tango &---Cha-cha-cha,"""I Love It""—Icona Pop feat. Charli XCX",Runners-up,Week 10: Finale,JoJo,Jenna,Jenna Johnson,JoJo Siwa,"YouTube personality, dancer & singer",,,,,,,,,,,,,,,,,,,,,,,,,
8520,Julianne Hough,10.0,2753,30,10,Finale,JoJo & Jenna,Tango,"""I Love It""",Icona Pop feat. Charli XCX,40,Tango &---Cha-cha-cha,"""I Love It""—Icona Pop feat. Charli XCX",Runners-up,Week 10: Finale,JoJo,Jenna,Jenna Johnson,JoJo Siwa,"YouTube personality, dancer & singer",,,,,,,,,,,,,,,,,,,,,,,,,
8521,Bruno Tonioli,10.0,2753,30,10,Finale,JoJo & Jenna,Tango,"""I Love It""",Icona Pop feat. Charli XCX,40,Tango &---Cha-cha-cha,"""I Love It""—Icona Pop feat. Charli XCX",Runners-up,Week 10: Finale,JoJo,Jenna,Jenna Johnson,JoJo Siwa,"YouTube personality, dancer & singer",,,,,,,,,,,,,,,,,,,,,,,,,
8522,Carrie Ann Inaba,10.0,2754,29,10,Semifinals,Skai & Alan,Viennese Waltz,"""Lonely""",Noah Cyrus,30,Viennese waltz,"""Lonely""—Noah Cyrus",Eliminated---by judges' votes,Week 10: Semifinals,Skai,Alan,Alan Bersten,Skai Jackson,Disney Channel actress,,,,,,,,,,,,,,,,,,,,,,,,,
8523,Derek Hough,10.0,2754,29,10,Semifinals,Skai & Alan,Viennese Waltz,"""Lonely""",Noah Cyrus,30,Viennese waltz,"""Lonely""—Noah Cyrus",Eliminated---by judges' votes,Week 10: Semifinals,Skai,Alan,Alan Bersten,Skai Jackson,Disney Channel actress,,,,,,,,,,,,,,,,,,,,,,,,,
8524,Bruno Tonioli,10.0,2754,29,10,Semifinals,Skai & Alan,Viennese Waltz,"""Lonely""",Noah Cyrus,30,Viennese waltz,"""Lonely""—Noah Cyrus",Eliminated---by judges' votes,Week 10: Semifinals,Skai,Alan,Alan Bersten,Skai Jackson,Disney Channel actress,,,,,,,,,,,,,,,,,,,,,,,,,
8525,Carrie Ann Inaba,9.0,2755,29,10,Semifinals,Justina & Sasha,Tango,"""El Tango de Roxanne""","José Feliciano,",28,Tango,"""El Tango de Roxanne""—José Feliciano,---Ewan McGregor & Jacek Koman",Bottom three,Week 10: Semifinals,Justina,Sasha,Sasha Farber,Justina Machado,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
8526,Derek Hough,10.0,2755,29,10,Semifinals,Justina & Sasha,Tango,"""El Tango de Roxanne""","José Feliciano,",28,Tango,"""El Tango de Roxanne""—José Feliciano,---Ewan McGregor & Jacek Koman",Bottom three,Week 10: Semifinals,Justina,Sasha,Sasha Farber,Justina Machado,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
8527,Bruno Tonioli,9.0,2755,29,10,Semifinals,Justina & Sasha,Tango,"""El Tango de Roxanne""","José Feliciano,",28,Tango,"""El Tango de Roxanne""—José Feliciano,---Ewan McGregor & Jacek Koman",Bottom three,Week 10: Semifinals,Justina,Sasha,Sasha Farber,Justina Machado,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
8528,Carrie Ann Inaba,10.0,2756,29,10,Semifinals,Justina & Sasha,Contemporary,"""Holding Out for a Hero""",Ella Mae Bowen & Bonnie Tyler,30,Contemporary,"""Holding Out for a Hero""—Ella Mae Bowen & Bonnie Tyler",Bottom three,Week 10: Semifinals,Justina,Sasha,Sasha Farber,Justina Machado,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
8529,Derek Hough,10.0,2756,29,10,Semifinals,Justina & Sasha,Contemporary,"""Holding Out for a Hero""",Ella Mae Bowen & Bonnie Tyler,30,Contemporary,"""Holding Out for a Hero""—Ella Mae Bowen & Bonnie Tyler",Bottom three,Week 10: Semifinals,Justina,Sasha,Sasha Farber,Justina Machado,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
8530,Bruno Tonioli,10.0,2756,29,10,Semifinals,Justina & Sasha,Contemporary,"""Holding Out for a Hero""",Ella Mae Bowen & Bonnie Tyler,30,Contemporary,"""Holding Out for a Hero""—Ella Mae Bowen & Bonnie Tyler",Bottom three,Week 10: Semifinals,Justina,Sasha,Sasha Farber,Justina Machado,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
8531,Carrie Ann Inaba,10.0,2757,27,8,Semifinals,Evanna & Keo,Contemporary,"""Stand Up for Something""",Andra Day & Common,30,Contemporary,"""Stand Up for Something""—Andra Day & Common",Safe,Week 8: Semifinals,Evanna,Keo,Keo Motsepe,Evanna Lynch,Harry Potter actress & activist,,,,,,,,,,,,,,,,,,,,,,,,,
8532,Len Goodman,10.0,2757,27,8,Semifinals,Evanna & Keo,Contemporary,"""Stand Up for Something""",Andra Day & Common,30,Contemporary,"""Stand Up for Something""—Andra Day & Common",Safe,Week 8: Semifinals,Evanna,Keo,Keo Motsepe,Evanna Lynch,Harry Potter actress & activist,,,,,,,,,,,,,,,,,,,,,,,,,
8533,Bruno Tonioli,10.0,2757,27,8,Semifinals,Evanna & Keo,Contemporary,"""Stand Up for Something""",Andra Day & Common,30,Contemporary,"""Stand Up for Something""—Andra Day & Common",Safe,Week 8: Semifinals,Evanna,Keo,Keo Motsepe,Evanna Lynch,Harry Potter actress & activist,,,,,,,,,,,,,,,,,,,,,,,,,
8534,Carrie Ann Inaba,10.0,2758,27,8,Semifinals,Evanna & Keo,Foxtrot,"""Rewrite the Stars""",Zac Efron & Zendaya,28,Foxtrot,"""Rewrite the Stars""—Zac Efron & Zendaya",Safe,Week 8: Semifinals,Evanna,Keo,Keo Motsepe,Evanna Lynch,Harry Potter actress & activist,,,,,,,,,,,,,,,,,,,,,,,,,
8535,Len Goodman,9.0,2758,27,8,Semifinals,Evanna & Keo,Foxtrot,"""Rewrite the Stars""",Zac Efron & Zendaya,28,Foxtrot,"""Rewrite the Stars""—Zac Efron & Zendaya",Safe,Week 8: Semifinals,Evanna,Keo,Keo Motsepe,Evanna Lynch,Harry Potter actress & activist,,,,,,,,,,,,,,,,,,,,,,,,,
8536,Bruno Tonioli,9.0,2758,27,8,Semifinals,Evanna & Keo,Foxtrot,"""Rewrite the Stars""",Zac Efron & Zendaya,28,Foxtrot,"""Rewrite the Stars""—Zac Efron & Zendaya",Safe,Week 8: Semifinals,Evanna,Keo,Keo Motsepe,Evanna Lynch,Harry Potter actress & activist,,,,,,,,,,,,,,,,,,,,,,,,,
8537,Carrie Ann Inaba,9.0,2759,27,8,Semifinals,Milo & Witney,Argentine Tango,"""Pray for Me""",The Weeknd & Kendrick Lamar,27,Argentine tango,"""Pray for Me""—The Weeknd & Kendrick Lamar",Safe,Week 8: Semifinals,Milo,Witney,Witney Carson,Milo Manheim,Disney Channel star,,,,,,,,,,,,,,,,,,,,,,,,,
8538,Len Goodman,9.0,2759,27,8,Semifinals,Milo & Witney,Argentine Tango,"""Pray for Me""",The Weeknd & Kendrick Lamar,27,Argentine tango,"""Pray for Me""—The Weeknd & Kendrick Lamar",Safe,Week 8: Semifinals,Milo,Witney,Witney Carson,Milo Manheim,Disney Channel star,,,,,,,,,,,,,,,,,,,,,,,,,
8539,Bruno Tonioli,9.0,2759,27,8,Semifinals,Milo & Witney,Argentine Tango,"""Pray for Me""",The Weeknd & Kendrick Lamar,27,Argentine tango,"""Pray for Me""—The Weeknd & Kendrick Lamar",Safe,Week 8: Semifinals,Milo,Witney,Witney Carson,Milo Manheim,Disney Channel star,,,,,,,,,,,,,,,,,,,,,,,,,
8540,Carrie Ann Inaba,7.0,2760,11,3,Story Week,Florence & Corky,Waltz,"""Edelweiss""",Vince Hill,20,Waltz,"""Edelweiss""—Vince Hill",Safe,Week 3: Story Week,Florence,Corky,Corky Ballas,Florence Henderson,The Brady Bunch actress,,,,,,,,,,,,,,,,,,,,,,,,,
8541,Len Goodman,6.0,2760,11,3,Story Week,Florence & Corky,Waltz,"""Edelweiss""",Vince Hill,20,Waltz,"""Edelweiss""—Vince Hill",Safe,Week 3: Story Week,Florence,Corky,Corky Ballas,Florence Henderson,The Brady Bunch actress,,,,,,,,,,,,,,,,,,,,,,,,,
8542,Bruno Tonioli,7.0,2760,11,3,Story Week,Florence & Corky,Waltz,"""Edelweiss""",Vince Hill,20,Waltz,"""Edelweiss""—Vince Hill",Safe,Week 3: Story Week,Florence,Corky,Corky Ballas,Florence Henderson,The Brady Bunch actress,,,,,,,,,,,,,,,,,,,,,,,,,
8543,Carrie Ann Inaba,8.0,2761,11,3,Story Week,Kurt & Anna,Foxtrot,"""Bad Day""",Daniel Powter,23,Foxtrot,"""Bad Day""—Daniel Powter",Safe,Week 3: Story Week,Kurt,Anna,Anna Trebunskaya,Kurt Warner,NFL quarterback,,,,,,,,,,,,,,,,,,,,,,,,,
8544,Len Goodman,8.0,2761,11,3,Story Week,Kurt & Anna,Foxtrot,"""Bad Day""",Daniel Powter,23,Foxtrot,"""Bad Day""—Daniel Powter",Safe,Week 3: Story Week,Kurt,Anna,Anna Trebunskaya,Kurt Warner,NFL quarterback,,,,,,,,,,,,,,,,,,,,,,,,,
8545,Bruno Tonioli,7.0,2761,11,3,Story Week,Kurt & Anna,Foxtrot,"""Bad Day""",Daniel Powter,23,Foxtrot,"""Bad Day""—Daniel Powter",Safe,Week 3: Story Week,Kurt,Anna,Anna Trebunskaya,Kurt Warner,NFL quarterback,,,,,,,,,,,,,,,,,,,,,,,,,
8546,Carrie Ann Inaba,6.0,2762,11,3,Story Week,Margaret & Louis,Samba,"""Copacabana""",Barry Manilow,18,Samba,"""Copacabana""—Barry Manilow",Eliminated,Week 3: Story Week,Margaret,Louis,Louis van Amstel,Margaret Cho,Stand-up comedian,,,,,,,,,,,,,,,,,,,,,,,,,
8547,Len Goodman,6.0,2762,11,3,Story Week,Margaret & Louis,Samba,"""Copacabana""",Barry Manilow,18,Samba,"""Copacabana""—Barry Manilow",Eliminated,Week 3: Story Week,Margaret,Louis,Louis van Amstel,Margaret Cho,Stand-up comedian,,,,,,,,,,,,,,,,,,,,,,,,,
8548,Bruno Tonioli,6.0,2762,11,3,Story Week,Margaret & Louis,Samba,"""Copacabana""",Barry Manilow,18,Samba,"""Copacabana""—Barry Manilow",Eliminated,Week 3: Story Week,Margaret,Louis,Louis van Amstel,Margaret Cho,Stand-up comedian,,,,,,,,,,,,,,,,,,,,,,,,,
8549,Carrie Ann Inaba,8.0,2763,11,3,Story Week,Audrina & Tony,Waltz,"""Let It Be Me""",Ray LaMontagne,26,Waltz,"""Let It Be Me""—Ray LaMontagne",Safe,Week 3: Story Week,Audrina,Tony,Tony Dovolani,Audrina Patridge,The Hills star,,,,,,,,,,,,,,,,,,,,,,,,,
8550,Len Goodman,9.0,2763,11,3,Story Week,Audrina & Tony,Waltz,"""Let It Be Me""",Ray LaMontagne,26,Waltz,"""Let It Be Me""—Ray LaMontagne",Safe,Week 3: Story Week,Audrina,Tony,Tony Dovolani,Audrina Patridge,The Hills star,,,,,,,,,,,,,,,,,,,,,,,,,
8551,Bruno Tonioli,9.0,2763,11,3,Story Week,Audrina & Tony,Waltz,"""Let It Be Me""",Ray LaMontagne,26,Waltz,"""Let It Be Me""—Ray LaMontagne",Safe,Week 3: Story Week,Audrina,Tony,Tony Dovolani,Audrina Patridge,The Hills star,,,,,,,,,,,,,,,,,,,,,,,,,
8552,Carrie Ann Inaba,7.0,2764,12,3,Personal Story Week,Ralph & Karina,Rumba,"""Stay Gold""",Stevie Wonder,21,Rumba,"""Stay Gold""—Stevie Wonder",Safe,Week 3: Personal Story Week,Ralph,Karina,Karina Smirnoff,Ralph Macchio,Film actor,,,,,,,,,,,,,,,,,,,,,,,,,
8553,Len Goodman,7.0,2764,12,3,Personal Story Week,Ralph & Karina,Rumba,"""Stay Gold""",Stevie Wonder,21,Rumba,"""Stay Gold""—Stevie Wonder",Safe,Week 3: Personal Story Week,Ralph,Karina,Karina Smirnoff,Ralph Macchio,Film actor,,,,,,,,,,,,,,,,,,,,,,,,,
8554,Bruno Tonioli,7.0,2764,12,3,Personal Story Week,Ralph & Karina,Rumba,"""Stay Gold""",Stevie Wonder,21,Rumba,"""Stay Gold""—Stevie Wonder",Safe,Week 3: Personal Story Week,Ralph,Karina,Karina Smirnoff,Ralph Macchio,Film actor,,,,,,,,,,,,,,,,,,,,,,,,,
8555,Carrie Ann Inaba,7.0,2765,12,4,Classical Week,Romeo & Chelsie,Paso Doble,"""Palladio, First Movement""",Karl Jenkins,23,Paso doble,"""Palladio, First Movement""—Karl Jenkins",Safe,Week 4: Classical Week,Romeo,Chelsie,Chelsie Hightower,Romeo,Rapper & actor,,,,,,,,,,,,,,,,,,,,,,,,,
8556,Len Goodman,8.0,2765,12,4,Classical Week,Romeo & Chelsie,Paso Doble,"""Palladio, First Movement""",Karl Jenkins,23,Paso doble,"""Palladio, First Movement""—Karl Jenkins",Safe,Week 4: Classical Week,Romeo,Chelsie,Chelsie Hightower,Romeo,Rapper & actor,,,,,,,,,,,,,,,,,,,,,,,,,
8557,Bruno Tonioli,8.0,2765,12,4,Classical Week,Romeo & Chelsie,Paso Doble,"""Palladio, First Movement""",Karl Jenkins,23,Paso doble,"""Palladio, First Movement""—Karl Jenkins",Safe,Week 4: Classical Week,Romeo,Chelsie,Chelsie Hightower,Romeo,Rapper & actor,,,,,,,,,,,,,,,,,,,,,,,,,
8558,Carrie Ann Inaba,8.0,2766,13,4,Movie Week,J.R. & Karina,Foxtrot,"""The Pink Panther Theme""",Henry Mancini,26,Foxtrot,"""The Pink Panther Theme""—Henry Mancini",Safe,Week 4: Movie Week,J.R.,Karina,Karina Smirnoff,J.R. Martinez,Actor & Army veteran,The Pink Panther,,,,,,,,,,,,,,,,,,,,,,,,
8559,Len Goodman,9.0,2766,13,4,Movie Week,J.R. & Karina,Foxtrot,"""The Pink Panther Theme""",Henry Mancini,26,Foxtrot,"""The Pink Panther Theme""—Henry Mancini",Safe,Week 4: Movie Week,J.R.,Karina,Karina Smirnoff,J.R. Martinez,Actor & Army veteran,The Pink Panther,,,,,,,,,,,,,,,,,,,,,,,,
8560,Bruno Tonioli,9.0,2766,13,4,Movie Week,J.R. & Karina,Foxtrot,"""The Pink Panther Theme""",Henry Mancini,26,Foxtrot,"""The Pink Panther Theme""—Henry Mancini",Safe,Week 4: Movie Week,J.R.,Karina,Karina Smirnoff,J.R. Martinez,Actor & Army veteran,The Pink Panther,,,,,,,,,,,,,,,,,,,,,,,,
8561,Carrie Ann Inaba,8.0,2767,13,5,'80s Week,Hope & Maks,Tango,"""Livin' on a Prayer""",Bon Jovi,24,Tango,"""Livin' on a Prayer""—Bon Jovi",Safe,Week 5: '80s Week,Hope,Maks,Maksim Chmerkovskiy,Hope Solo,USA soccer team goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,
8562,Len Goodman,8.0,2767,13,5,'80s Week,Hope & Maks,Tango,"""Livin' on a Prayer""",Bon Jovi,24,Tango,"""Livin' on a Prayer""—Bon Jovi",Safe,Week 5: '80s Week,Hope,Maks,Maksim Chmerkovskiy,Hope Solo,USA soccer team goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,
8563,Bruno Tonioli,8.0,2767,13,5,'80s Week,Hope & Maks,Tango,"""Livin' on a Prayer""",Bon Jovi,24,Tango,"""Livin' on a Prayer""—Bon Jovi",Safe,Week 5: '80s Week,Hope,Maks,Maksim Chmerkovskiy,Hope Solo,USA soccer team goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,
8564,Carrie Ann Inaba,10.0,2768,14,5,Latin Week,William & Cheryl,Argentine Tango,"""Buttons""",The Pussycat Dolls,29,Argentine tango,"""Buttons""—The Pussycat Dolls",Safe,Week 5: Latin Week,William,Cheryl,Cheryl Burke,William Levy,Telenovela actor,,,,,,,,,,,,,,,,,,,,,,,,,
8565,Len Goodman,9.0,2768,14,5,Latin Week,William & Cheryl,Argentine Tango,"""Buttons""",The Pussycat Dolls,29,Argentine tango,"""Buttons""—The Pussycat Dolls",Safe,Week 5: Latin Week,William,Cheryl,Cheryl Burke,William Levy,Telenovela actor,,,,,,,,,,,,,,,,,,,,,,,,,
8566,Bruno Tonioli,10.0,2768,14,5,Latin Week,William & Cheryl,Argentine Tango,"""Buttons""",The Pussycat Dolls,29,Argentine tango,"""Buttons""—The Pussycat Dolls",Safe,Week 5: Latin Week,William,Cheryl,Cheryl Burke,William Levy,Telenovela actor,,,,,,,,,,,,,,,,,,,,,,,,,
8567,Carrie Ann Inaba,7.0,2769,14,5,Latin Week,Gladys & Tristan,Samba,"""Fiebre""",La Lupe,22,Samba,"""Fiebre""—La Lupe",Safe,Week 5: Latin Week,Gladys,Tristan,Tristan MacManus,Gladys Knight,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
8568,Len Goodman,7.0,2769,14,5,Latin Week,Gladys & Tristan,Samba,"""Fiebre""",La Lupe,22,Samba,"""Fiebre""—La Lupe",Safe,Week 5: Latin Week,Gladys,Tristan,Tristan MacManus,Gladys Knight,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
8569,Bruno Tonioli,8.0,2769,14,5,Latin Week,Gladys & Tristan,Samba,"""Fiebre""",La Lupe,22,Samba,"""Fiebre""—La Lupe",Safe,Week 5: Latin Week,Gladys,Tristan,Tristan MacManus,Gladys Knight,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
8570,Carrie Ann Inaba,9.0,2770,14,5,Latin Week,Roshon & Chelsie,Salsa,"""Bumpy Ride""",Mohombi,26,Salsa,"""Bumpy Ride""—Mohombi",Safe,Week 5: Latin Week,Roshon,Chelsie,Chelsie Hightower,Roshon Fegan,Disney Channel actor & rapper,,,,,,,,,,,,,,,,,,,,,,,,,
8571,Len Goodman,8.0,2770,14,5,Latin Week,Roshon & Chelsie,Salsa,"""Bumpy Ride""",Mohombi,26,Salsa,"""Bumpy Ride""—Mohombi",Safe,Week 5: Latin Week,Roshon,Chelsie,Chelsie Hightower,Roshon Fegan,Disney Channel actor & rapper,,,,,,,,,,,,,,,,,,,,,,,,,
8572,Bruno Tonioli,9.0,2770,14,5,Latin Week,Roshon & Chelsie,Salsa,"""Bumpy Ride""",Mohombi,26,Salsa,"""Bumpy Ride""—Mohombi",Safe,Week 5: Latin Week,Roshon,Chelsie,Chelsie Hightower,Roshon Fegan,Disney Channel actor & rapper,,,,,,,,,,,,,,,,,,,,,,,,,
8573,Carrie Ann Inaba,7.0,2771,23,7,Eras Night,Ryan & Cheryl,Rumba,"""I Don't Want to Miss a Thing""",Aerosmith,28,Rumba,"""I Don't Want to Miss a Thing""—Aerosmith",Safe,Week 7: Eras Night,Ryan,Cheryl,Cheryl Burke,Ryan Lochte,Olympic swimmer,,1990s,,,,,,,,,,,,,,,,,,,,,,,
8574,Len Goodman,7.0,2771,23,7,Eras Night,Ryan & Cheryl,Rumba,"""I Don't Want to Miss a Thing""",Aerosmith,28,Rumba,"""I Don't Want to Miss a Thing""—Aerosmith",Safe,Week 7: Eras Night,Ryan,Cheryl,Cheryl Burke,Ryan Lochte,Olympic swimmer,,1990s,,,,,,,,,,,,,,,,,,,,,,,
8575,Julianne Hough,7.0,2771,23,7,Eras Night,Ryan & Cheryl,Rumba,"""I Don't Want to Miss a Thing""",Aerosmith,28,Rumba,"""I Don't Want to Miss a Thing""—Aerosmith",Safe,Week 7: Eras Night,Ryan,Cheryl,Cheryl Burke,Ryan Lochte,Olympic swimmer,,1990s,,,,,,,,,,,,,,,,,,,,,,,
8576,Bruno Tonioli,7.0,2771,23,7,Eras Night,Ryan & Cheryl,Rumba,"""I Don't Want to Miss a Thing""",Aerosmith,28,Rumba,"""I Don't Want to Miss a Thing""—Aerosmith",Safe,Week 7: Eras Night,Ryan,Cheryl,Cheryl Burke,Ryan Lochte,Olympic swimmer,,1990s,,,,,,,,,,,,,,,,,,,,,,,
8577,Carrie Ann Inaba,7.0,2772,23,7,Eras Night,Marilu & Derek,Charleston,"""Never Forget You""",Postmodern Jukebox feat. Addie Hamilton,29,Charleston,"""Never Forget You""—Postmodern Jukebox feat. Addie Hamilton",Safe,Week 7: Eras Night,Marilu,Derek,Derek Hough,Marilu Henner,"Actress, broadcaster & author",,1920s,,,,,,,,,,,,,,,,,,,,,,,
8578,Len Goodman,7.0,2772,23,7,Eras Night,Marilu & Derek,Charleston,"""Never Forget You""",Postmodern Jukebox feat. Addie Hamilton,29,Charleston,"""Never Forget You""—Postmodern Jukebox feat. Addie Hamilton",Safe,Week 7: Eras Night,Marilu,Derek,Derek Hough,Marilu Henner,"Actress, broadcaster & author",,1920s,,,,,,,,,,,,,,,,,,,,,,,
8579,Julianne Hough,8.0,2772,23,7,Eras Night,Marilu & Derek,Charleston,"""Never Forget You""",Postmodern Jukebox feat. Addie Hamilton,29,Charleston,"""Never Forget You""—Postmodern Jukebox feat. Addie Hamilton",Safe,Week 7: Eras Night,Marilu,Derek,Derek Hough,Marilu Henner,"Actress, broadcaster & author",,1920s,,,,,,,,,,,,,,,,,,,,,,,
8580,Bruno Tonioli,7.0,2772,23,7,Eras Night,Marilu & Derek,Charleston,"""Never Forget You""",Postmodern Jukebox feat. Addie Hamilton,29,Charleston,"""Never Forget You""—Postmodern Jukebox feat. Addie Hamilton",Safe,Week 7: Eras Night,Marilu,Derek,Derek Hough,Marilu Henner,"Actress, broadcaster & author",,1920s,,,,,,,,,,,,,,,,,,,,,,,
8581,Carrie Ann Inaba,9.0,2773,23,7,Eras Night,Calvin & Lindsay,Jive,"""Good Golly, Miss Molly""",Little Richard,36,Jive,"""Good Golly, Miss Molly""—Little Richard",Safe,Week 7: Eras Night,Calvin,Lindsay,Lindsay Arnold,Calvin Johnson Jr.,NFL wide receiver,,1950s,,,,,,,,,,,,,,,,,,,,,,,
8582,Len Goodman,9.0,2773,23,7,Eras Night,Calvin & Lindsay,Jive,"""Good Golly, Miss Molly""",Little Richard,36,Jive,"""Good Golly, Miss Molly""—Little Richard",Safe,Week 7: Eras Night,Calvin,Lindsay,Lindsay Arnold,Calvin Johnson Jr.,NFL wide receiver,,1950s,,,,,,,,,,,,,,,,,,,,,,,
8583,Julianne Hough,9.0,2773,23,7,Eras Night,Calvin & Lindsay,Jive,"""Good Golly, Miss Molly""",Little Richard,36,Jive,"""Good Golly, Miss Molly""—Little Richard",Safe,Week 7: Eras Night,Calvin,Lindsay,Lindsay Arnold,Calvin Johnson Jr.,NFL wide receiver,,1950s,,,,,,,,,,,,,,,,,,,,,,,
8584,Bruno Tonioli,9.0,2773,23,7,Eras Night,Calvin & Lindsay,Jive,"""Good Golly, Miss Molly""",Little Richard,36,Jive,"""Good Golly, Miss Molly""—Little Richard",Safe,Week 7: Eras Night,Calvin,Lindsay,Lindsay Arnold,Calvin Johnson Jr.,NFL wide receiver,,1950s,,,,,,,,,,,,,,,,,,,,,,,
8585,Carrie Ann Inaba,7.0,2774,23,7,Eras Night,Maureen & Artem,Tango,"""You Give Love a Bad Name""",Bon Jovi,28,Tango,"""You Give Love a Bad Name""—Bon Jovi",Eliminated,Week 7: Eras Night,Maureen,Artem,Artem Chigvintsev,Maureen McCormick,Actress & author,,1980s,,,,,,,,,,,,,,,,,,,,,,,
8586,Len Goodman,7.0,2774,23,7,Eras Night,Maureen & Artem,Tango,"""You Give Love a Bad Name""",Bon Jovi,28,Tango,"""You Give Love a Bad Name""—Bon Jovi",Eliminated,Week 7: Eras Night,Maureen,Artem,Artem Chigvintsev,Maureen McCormick,Actress & author,,1980s,,,,,,,,,,,,,,,,,,,,,,,
8587,Julianne Hough,7.0,2774,23,7,Eras Night,Maureen & Artem,Tango,"""You Give Love a Bad Name""",Bon Jovi,28,Tango,"""You Give Love a Bad Name""—Bon Jovi",Eliminated,Week 7: Eras Night,Maureen,Artem,Artem Chigvintsev,Maureen McCormick,Actress & author,,1980s,,,,,,,,,,,,,,,,,,,,,,,
8588,Bruno Tonioli,7.0,2774,23,7,Eras Night,Maureen & Artem,Tango,"""You Give Love a Bad Name""",Bon Jovi,28,Tango,"""You Give Love a Bad Name""—Bon Jovi",Eliminated,Week 7: Eras Night,Maureen,Artem,Artem Chigvintsev,Maureen McCormick,Actress & author,,1980s,,,,,,,,,,,,,,,,,,,,,,,
8589,Carrie Ann Inaba,8.0,2778,22,6,Famous Dances Night,Von & Witney,Jazz,"""Bad""",Michael Jackson,24,Jazz,"""Bad""—Michael Jackson",Safe,Week 6: Famous Dances Night,Von,Witney,Witney Carson,Von Miller,NFL linebacker,,,,,,,,,,,,,,,,,,,,,,,,,
8590,Len Goodman,8.0,2778,22,6,Famous Dances Night,Von & Witney,Jazz,"""Bad""",Michael Jackson,24,Jazz,"""Bad""—Michael Jackson",Safe,Week 6: Famous Dances Night,Von,Witney,Witney Carson,Von Miller,NFL linebacker,,,,,,,,,,,,,,,,,,,,,,,,,
8591,Bruno Tonioli,8.0,2778,22,6,Famous Dances Night,Von & Witney,Jazz,"""Bad""",Michael Jackson,24,Jazz,"""Bad""—Michael Jackson",Safe,Week 6: Famous Dances Night,Von,Witney,Witney Carson,Von Miller,NFL linebacker,,,,,,,,,,,,,,,,,,,,,,,,,
8592,Carrie Ann Inaba,9.0,2779,22,6,Famous Dances Night,Jodie & Keo,Contemporary,"""Try""",Pink,25,Contemporary,"""Try""—Pink",Safe,Week 6: Famous Dances Night,Jodie,Keo,Keo Motsepe,Jodie Sweetin,Full House actress,,,,,,,,,,,,,,,,,,,,,,,,,
8593,Len Goodman,8.0,2779,22,6,Famous Dances Night,Jodie & Keo,Contemporary,"""Try""",Pink,25,Contemporary,"""Try""—Pink",Safe,Week 6: Famous Dances Night,Jodie,Keo,Keo Motsepe,Jodie Sweetin,Full House actress,,,,,,,,,,,,,,,,,,,,,,,,,
8594,Bruno Tonioli,8.0,2779,22,6,Famous Dances Night,Jodie & Keo,Contemporary,"""Try""",Pink,25,Contemporary,"""Try""—Pink",Safe,Week 6: Famous Dances Night,Jodie,Keo,Keo Motsepe,Jodie Sweetin,Full House actress,,,,,,,,,,,,,,,,,,,,,,,,,
8595,Carrie Ann Inaba,9.0,2780,22,6,Famous Dances Night,Paige & Mark,Jazz,"""Soul Bossa Nova""",Quincy Jones,28,Jazz,"""Soul Bossa Nova""—Quincy Jones",Safe,Week 6: Famous Dances Night,Paige,Mark,Mark Ballas,Paige VanZant,UFC fighter & model,,,,,,,,,,,,,,,,,,,,,,,,,
8596,Len Goodman,10.0,2780,22,6,Famous Dances Night,Paige & Mark,Jazz,"""Soul Bossa Nova""",Quincy Jones,28,Jazz,"""Soul Bossa Nova""—Quincy Jones",Safe,Week 6: Famous Dances Night,Paige,Mark,Mark Ballas,Paige VanZant,UFC fighter & model,,,,,,,,,,,,,,,,,,,,,,,,,
8597,Bruno Tonioli,9.0,2780,22,6,Famous Dances Night,Paige & Mark,Jazz,"""Soul Bossa Nova""",Quincy Jones,28,Jazz,"""Soul Bossa Nova""—Quincy Jones",Safe,Week 6: Famous Dances Night,Paige,Mark,Mark Ballas,Paige VanZant,UFC fighter & model,,,,,,,,,,,,,,,,,,,,,,,,,
